Packet Loss Budget,Latency Budget (μs),Jitter Budget (μs),Data Rate Budget (Gbps),Required Mobility,Required Connectivity,Slice Available Transfer Rate (Gbps),Slice Latency (μs),Slice Packet Loss,Slice Jitter (μs),Slice Type,Slice Handover,Latency_Gap,Packet_Loss_Gap,Jitter_Gap,SLA_Respected
1e-05,1000.0,1.0,1000.0,0,1,2731.0638600666816,2169.7693795577966,0.0005115185557141,1835.343787029926,3,1,-1169.7693795577966,-0.0005015185557141,-1834.343787029926,0
1e-07,0.1,1.0,1000.0,0,0,2970.837755636428,1975.481672345817,0.0005943111929396,711.8433055095405,0,1,-1975.3816723458167,-0.0005942111929396,-710.8433055095405,0
1e-09,1000.0,1.0,1000.0,1,0,4726.907529405011,2805.4320061521066,0.0003236525202066,2533.910768893017,1,1,-1805.4320061521064,-0.0003236515202065,-2532.910768893017,0
1e-06,1.0,1000.0,1000.0,0,0,1275.032902304942,0.9120152154731952,8.063710938271113e-07,423.8962435921088,0,1,0.0879847845268049,1.936289061728886e-07,576.1037564078913,1
1e-09,1000.0,1.0,1000.0,1,0,4909.037185202313,2758.4541015015143,0.0001871893858265,2278.4169718494604,1,1,-1758.4541015015143,-0.0001871883858265,-2277.4169718494604,0
0.0,1000.0,1.0,1000.0,0,1,4911.650252970069,2556.014168644688,0.0004647475543011,1122.5139957554932,4,0,-1556.0141686446875,-0.0004647475543011,-1121.5139957554932,0
1e-05,1000.0,1.0,1000.0,0,0,3640.645511236183,1169.5858424641783,0.0006985877046132,2469.444049264843,2,1,-169.5858424641783,-0.0006885877046132,-2468.444049264843,0
1e-06,1000.0,1.0,1000.0,1,0,8535.876547063857,1944.369263447665,0.0004529972688267,1430.7832829326535,1,1,-944.3692634476648,-0.0004519972688267,-1429.7832829326535,0
0.0,1000.0,1.0,1000.0,0,1,1222.382077987571,840.1569632754699,0.0,0.4993843272794577,4,0,159.84303672453007,0.0,0.5006156727205423,1
1e-09,1000.0,1.0,1000.0,1,0,4041.383973633868,2162.867212575296,0.0004273974043364,1796.2818403411168,1,1,-1162.867212575296,-0.0004273964043364,-1795.2818403411168,0
0.0,1000.0,1.0,1000.0,0,1,1417.3998442573309,931.2627797008588,0.0,0.3864073669920681,4,0,68.7372202991412,0.0,0.6135926330079319,1
1e-06,1000.0,1.0,1000.0,1,0,1217.562343994561,668.3315311442072,5.39981610801705e-07,0.5905704081410839,1,1,331.66846885579275,4.600183891982949e-07,0.4094295918589161,1
1e-09,1000.0,1.0,1000.0,1,0,5045.055705682812,2404.420936882922,0.0001268336942259,2200.2149261088084,1,1,-1404.420936882922,-0.0001268326942259,-2199.2149261088084,0
1e-09,1000.0,1.0,1000.0,1,0,1337.3216638004558,618.0178400909671,1.9812469939490964e-10,0.5396305786769116,1,1,381.9821599090329,8.018753006050905e-10,0.4603694213230884,1
0.0,1000.0,1.0,1000.0,0,1,5918.635926889589,1809.0956461095705,0.0003597939632298,848.8836259503348,4,0,-809.0956461095705,-0.0003597939632298,-847.8836259503348,0
1e-05,1000.0,1.0,1000.0,0,0,2905.1831779291424,2559.125567982542,0.0005390975688626,1476.6112716726625,2,1,-1559.1255679825422,-0.0005290975688626,-1475.6112716726625,0
0.0,1000.0,1.0,1000.0,0,1,10000.0,2138.821229483784,0.0007126370555937,2270.8606647454653,4,0,-1138.821229483784,-0.0007126370555937,-2269.8606647454653,0
1e-09,1000.0,1.0,1000.0,1,0,1414.762402718008,723.0511701940599,1.1288953545941167e-10,0.1659804318570823,1,1,276.94882980594014,8.871104645405883e-10,0.8340195681429177,1
0.0,1000.0,1.0,1000.0,0,1,8387.669547538753,2024.169968455204,0.0005618949523214,1795.51152670609,4,0,-1024.169968455204,-0.0005618949523214,-1794.51152670609,0
1e-05,1000.0,1.0,1000.0,0,1,1323.9745552658223,621.9787687852727,6.655383517106957e-06,0.538899998076483,3,1,378.0212312147273,3.344616482893044e-06,0.4611000019235169,1
1e-06,1.0,1000.0,1000.0,0,0,5411.779030047916,1988.142997326393,0.0006495712795765,2452.224185953779,0,1,-1987.142997326393,-0.0006485712795765,-1452.224185953779,0
1e-05,1000.0,1.0,1000.0,0,1,1001.4923254602356,717.6084016989653,8.393105909807099e-06,0.2576234940033796,3,1,282.3915983010347,1.6068940901929018e-06,0.7423765059966204,1
0.0,1000.0,1.0,1000.0,0,1,4088.8257139008247,857.1046101303224,0.0007474939593993,1996.4806928855137,4,0,142.89538986967762,-0.0007474939593993,-1995.4806928855137,0
1e-05,1000.0,1.0,1000.0,0,0,1414.6479447811234,818.597744426609,8.38950958363762e-06,0.7571260524620133,2,1,181.40225557339105,1.610490416362381e-06,0.2428739475379867,1
1e-05,1000.0,1.0,1000.0,0,0,3527.8950742179013,1913.4425545641552,0.0007301677227838,1386.809702041639,2,1,-913.4425545641552,-0.0007201677227838,-1385.809702041639,0
0.0,1000.0,1.0,1000.0,0,1,6164.13518635306,2613.4908184263386,0.0005500379736801,3134.3579817700443,4,0,-1613.4908184263386,-0.0005500379736801,-3133.3579817700443,0
1e-09,1000.0,1.0,1000.0,1,0,4170.430840846443,1966.5422258127912,0.0007052949218009,2254.6907244977765,1,1,-966.5422258127912,-0.0007052939218009,-2253.6907244977765,0
1e-06,1000.0,1.0,1000.0,1,0,5665.47978713762,2988.4575399907567,0.0003289455603765,1443.7319302215674,1,1,-1988.457539990757,-0.0003279455603765,-1442.7319302215674,0
0.0,1000.0,1.0,1000.0,0,1,7436.309907367457,2407.8334533296943,0.0004852228816938,1602.4246047273257,4,0,-1407.8334533296943,-0.0004852228816938,-1601.4246047273257,0
1e-09,1000.0,1.0,1000.0,1,0,4778.832896431619,1503.8746679502028,0.0005297744866971,2086.350830517085,1,1,-503.8746679502028,-0.0005297734866971,-2085.350830517085,0
1e-05,1000.0,1.0,1000.0,0,1,6300.742936881296,1177.121563683464,0.0004910141188998,2247.759221758193,3,1,-177.12156368346405,-0.0004810141188997,-2246.759221758193,0
0.0,1000.0,1.0,1000.0,0,1,1440.5254615243198,688.7783129004767,0.0,0.4792346398711372,4,0,311.22168709952325,0.0,0.5207653601288628,1
1e-05,1000.0,1.0,1000.0,0,1,3031.8069211100064,2018.9712791116297,0.0004816821203398,2887.381541736405,3,1,-1018.9712791116297,-0.0004716821203398,-2886.381541736405,0
0.0,1000.0,1.0,1000.0,0,1,7769.771595654976,868.3209968310015,0.0004405960664021,2136.054118092604,4,0,131.67900316899852,-0.0004405960664021,-2135.054118092604,0
1e-06,1000.0,1.0,1000.0,1,0,1073.315632183345,688.4721432389238,1.5052303083466712e-07,0.1997747690105168,1,1,311.52785676107624,8.494769691653329e-07,0.8002252309894832,1
1e-05,1000.0,1.0,1000.0,0,1,4776.488110454467,1780.6209590754356,0.0003635494894122,3611.06334153422,3,1,-780.6209590754356,-0.0003535494894122,-3610.06334153422,0
1e-06,1000.0,1.0,1000.0,1,0,6161.065028388254,2134.10057613353,0.0005513888210547,2290.526718616934,1,1,-1134.10057613353,-0.0005503888210547,-2289.526718616934,0
1e-09,1000.0,1.0,1000.0,1,0,3306.6777697507564,3344.8952075886523,0.0004762478650364,3032.598104404088,1,1,-2344.8952075886523,-0.0004762468650364,-3031.598104404088,0
0.0,1000.0,1.0,1000.0,0,1,5737.492199261206,886.7771250453899,0.0004100756180976,2829.3595180573534,4,0,113.22287495461012,-0.0004100756180976,-2828.3595180573534,0
1e-06,1.0,1000.0,1000.0,0,0,5362.138829542596,2629.862745785524,0.0002502038080552,3345.6780551957927,0,1,-2628.862745785524,-0.0002492038080552,-2345.6780551957927,0
1e-05,1000.0,1.0,1000.0,0,0,1006.502139497128,735.133650598186,4.258417209960066e-06,0.8283609578910494,2,1,264.866349401814,5.741582790039935e-06,0.1716390421089506,1
1e-07,0.1,1.0,1000.0,0,0,7736.444494086283,1668.7139623534774,0.0006126112020627,2629.8557972262192,0,1,-1668.6139623534775,-0.0006125112020627,-2628.8557972262192,0
1e-06,1000.0,1.0,1000.0,1,0,1125.338061751893,683.7675194087627,1.6567915543663298e-07,0.3785034804015487,1,1,316.2324805912373,8.34320844563367e-07,0.6214965195984513,1
1e-06,1.0,1000.0,1000.0,0,0,2685.999429228706,2609.054919833553,0.0005171711662204,2959.864221972293,0,1,-2608.054919833553,-0.0005161711662204,-1959.8642219722929,0
1e-06,1.0,1000.0,1000.0,0,0,1675.421569334423,2074.180772643126,0.0004091428791982,1624.7919670165788,0,1,-2073.180772643126,-0.0004081428791982,-624.7919670165788,0
1e-06,1000.0,1.0,1000.0,1,0,5409.975610755816,709.2984878300014,0.0006197140006189,2277.084586152912,1,1,290.70151216999864,-0.0006187140006188,-2276.084586152912,0
1e-06,1.0,1000.0,1000.0,0,0,5282.701853752662,2243.0602715687987,0.0004173834447894,1633.7260529727937,0,1,-2242.0602715687987,-0.0004163834447893,-633.7260529727937,0
1e-05,1000.0,1.0,1000.0,0,1,3107.090555427828,2481.2600576753725,0.0004180821318459,2621.1384174182663,3,1,-1481.2600576753723,-0.0004080821318458,-2620.1384174182663,0
1e-06,1.0,1000.0,1000.0,0,0,3399.376768879796,1724.419682092533,0.0005218356236053,1800.970580797623,0,1,-1723.419682092533,-0.0005208356236053,-800.9705807976229,0
0.0,1000.0,1.0,1000.0,0,1,1308.8573847062985,618.6214755495092,0.0,0.7467110050145241,4,0,381.3785244504908,0.0,0.2532889949854758,1
1e-05,1000.0,1.0,1000.0,0,1,7225.325270678555,2628.453942382224,0.0004185672588814,728.6525288372154,3,1,-1628.453942382224,-0.0004085672588813,-727.6525288372154,0
1e-06,1.0,1000.0,1000.0,0,0,1496.4356482470134,0.7444832912486813,2.549508429391313e-07,303.16579594025615,0,1,0.2555167087513187,7.450491570608686e-07,696.8342040597438,1
1e-09,1000.0,1.0,1000.0,1,0,2494.2841343923687,2668.7345775856534,0.0004262845423356,1173.1173555778892,1,1,-1668.7345775856534,-0.0004262835423356,-1172.1173555778892,0
1e-05,1000.0,1.0,1000.0,0,0,4893.124660738039,3696.815254007691,0.000437509802949,2285.327526313827,2,1,-2696.815254007691,-0.0004275098029489,-2284.327526313827,0
0.0,1000.0,1.0,1000.0,0,1,1119.422051187891,752.731641952899,0.0,0.792686993949547,4,0,247.26835804710092,0.0,0.207313006050453,1
1e-06,1.0,1000.0,1000.0,0,0,3280.481804348532,2113.324191030531,0.0004730075180329,2940.022823333996,0,1,-2112.324191030531,-0.0004720075180329,-1940.022823333996,0
1e-05,1000.0,1.0,1000.0,0,0,5984.38292346413,2534.142710139561,0.0005824286163658,1671.5653093682638,2,1,-1534.1427101395611,-0.0005724286163658,-1670.5653093682638,0
1e-05,1000.0,1.0,1000.0,0,0,6895.708861653193,2087.79462764148,0.0003077590797748,1094.0436954810418,2,1,-1087.79462764148,-0.0002977590797747,-1093.0436954810418,0
1e-09,1000.0,1.0,1000.0,1,0,4408.267408465423,1834.437477033508,0.0008482003676831,2640.6778322497507,1,1,-834.437477033508,-0.0008481993676831,-2639.6778322497507,0
1e-06,1.0,1000.0,1000.0,0,0,2494.233517361112,1306.023941489673,0.0005036910423395,2775.06719075943,0,1,-1305.023941489673,-0.0005026910423395,-1775.06719075943,0
1e-06,1.0,1000.0,1000.0,0,0,1137.9201657013386,0.6728909625581944,8.583257467476547e-07,488.2320330826845,0,1,0.3271090374418056,1.4167425325234524e-07,511.7679669173155,1
1e-07,0.1,1.0,1000.0,0,0,5503.238489856189,2597.1347216279296,0.0005804921439097,2031.947891180366,0,1,-2597.0347216279297,-0.0005803921439097,-2030.947891180366,0
0.0,1000.0,1.0,1000.0,0,1,1326.47985823884,883.4286277820651,0.0,0.2448955808340906,4,0,116.57137221793494,0.0,0.7551044191659094,1
0.0,1000.0,1.0,1000.0,0,1,5802.948004304266,2279.4613019747526,0.0005751976870904,1263.368848597843,4,0,-1279.4613019747526,-0.0005751976870904,-1262.368848597843,0
1e-05,1000.0,1.0,1000.0,0,0,1115.5361031436512,567.8920430311185,7.4631110743587344e-06,0.3007436552209519,2,1,432.1079569688815,2.5368889256412664e-06,0.6992563447790481,1
1e-07,0.1,1.0,1000.0,0,0,5073.355132896559,2034.773089666883,0.0004707180884872,3104.528536973004,0,1,-2034.673089666883,-0.0004706180884872,-3103.528536973004,0
0.0,1000.0,1.0,1000.0,0,1,1458.614316854414,666.1983345604993,0.0,0.1748935322017137,4,0,333.80166543950065,0.0,0.8251064677982863,1
1e-05,1000.0,1.0,1000.0,0,1,1063.515732026641,718.258922059213,1.3745106585458668e-06,0.4142474157358904,3,1,281.741077940787,8.625489341454133e-06,0.5857525842641096,1
0.0,1000.0,1.0,1000.0,0,1,4815.5324386639,3547.136951911839,0.0002342931176112,1765.2277356784125,4,0,-2547.136951911839,-0.0002342931176112,-1764.2277356784125,0
1e-07,0.1,1.0,1000.0,0,0,4152.384383795092,1691.3325486427257,0.0006751521104236,1765.5271400020752,0,1,-1691.2325486427258,-0.0006750521104236,-1764.5271400020752,0
0.0,1000.0,1.0,1000.0,0,1,4404.591305248834,2014.562249981048,0.0005118024777238,1689.5795667696989,4,0,-1014.562249981048,-0.0005118024777238,-1688.5795667696989,0
1e-06,1000.0,1.0,1000.0,1,0,3533.283383043019,1896.3565935020183,0.0007727731475963,1869.3035054360528,1,1,-896.3565935020183,-0.0007717731475963,-1868.3035054360528,0
1e-09,1000.0,1.0,1000.0,1,0,5895.035513975532,1039.1163806990585,0.0004456090061211,2751.68813150228,1,1,-39.11638069905848,-0.0004456080061211,-2750.68813150228,0
0.0,1000.0,1.0,1000.0,0,1,7061.624769164455,2612.7619550346203,0.0001107362607238,2088.890313148157,4,0,-1612.7619550346203,-0.0001107362607238,-2087.890313148157,0
1e-09,1000.0,1.0,1000.0,1,0,3545.1830090466765,1484.2221187863838,0.0004414627601952,3120.9670325108173,1,1,-484.2221187863838,-0.0004414617601952,-3119.9670325108173,0
1e-06,1.0,1000.0,1000.0,0,0,4805.827723420948,2954.6166579156334,0.0002329867873269,1244.393803072372,0,1,-2953.6166579156334,-0.0002319867873269,-244.39380307237207,0
0.0,1000.0,1.0,1000.0,0,1,1254.923756348692,765.8098818637811,0.0,0.151757235174611,4,0,234.19011813621887,0.0,0.848242764825389,1
1e-06,1.0,1000.0,1000.0,0,0,5647.158141624928,2295.399849495789,0.0004048733078653,1964.782155688244,0,1,-2294.399849495789,-0.0004038733078653,-964.782155688244,0
1e-05,1000.0,1.0,1000.0,0,0,5374.201021283318,3194.59272243066,0.0005629479905289,2486.361849553422,2,1,-2194.59272243066,-0.0005529479905288,-2485.361849553422,0
0.0,1000.0,1.0,1000.0,0,1,4035.658791199362,2342.296431326904,0.0005424757528172,1533.3315563191752,4,0,-1342.296431326904,-0.0005424757528172,-1532.3315563191752,0
1e-07,0.1,1.0,1000.0,0,0,4862.59881847808,1647.05505115577,0.0006066749643121,2768.578254674678,0,1,-1646.95505115577,-0.0006065749643121,-2767.578254674678,0
0.0,1000.0,1.0,1000.0,0,1,1419.0096154511364,920.0179993672142,0.0,0.7741689052839339,4,0,79.9820006327858,0.0,0.2258310947160661,1
1e-06,1.0,1000.0,1000.0,0,0,2321.815278039833,575.0658818032676,0.0008235581240135,3066.7938387562244,0,1,-574.0658818032676,-0.0008225581240135,-2066.7938387562244,0
0.0,1000.0,1.0,1000.0,0,1,2847.676561815808,1789.0029395619808,0.0005002658127232,1661.8693360369002,4,0,-789.0029395619808,-0.0005002658127232,-1660.8693360369002,0
1e-05,1000.0,1.0,1000.0,0,0,1216.9079723446002,608.9446107088598,4.378520758990464e-06,0.8681404535316053,2,1,391.05538929114016,5.621479241009537e-06,0.1318595464683947,1
1e-09,1000.0,1.0,1000.0,1,0,5091.287329982225,2016.917699067088,0.0006474384449712,2643.386602932722,1,1,-1016.917699067088,-0.0006474374449712,-2642.386602932722,0
1e-07,0.1,1.0,1000.0,0,0,4883.567195364567,1751.7517869546712,0.0003923557994923,2728.921576306588,0,1,-1751.6517869546713,-0.0003922557994923,-2727.921576306588,0
1e-06,1000.0,1.0,1000.0,1,0,1485.909092024533,626.5110037678828,1.628675360969531e-07,0.325920839484749,1,1,373.4889962321172,8.371324639030468e-07,0.674079160515251,1
0.0,1000.0,1.0,1000.0,0,1,1136.819491726179,688.3088332293507,0.0,0.3052888206702712,4,0,311.69116677064926,0.0,0.6947111793297288,1
1e-06,1000.0,1.0,1000.0,1,0,1047.459431992192,701.4544998554721,7.920559522369381e-07,0.6214510058740663,1,1,298.54550014452786,2.079440477630619e-07,0.3785489941259337,1
1e-05,1000.0,1.0,1000.0,0,0,1486.3189793335114,607.4605136798657,3.7152635432882265e-06,0.7483662382693813,2,1,392.5394863201343,6.284736456711774e-06,0.2516337617306187,1
0.0,1000.0,1.0,1000.0,0,1,1118.681913647148,946.3335747864986,0.0,0.2407303905598655,4,0,53.66642521350138,0.0,0.7592696094401344,1
0.0,1000.0,1.0,1000.0,0,1,4910.574501001944,808.403319576286,0.0006648514360885,1717.907572878907,4,0,191.596680423714,-0.0006648514360885,-1716.907572878907,0
1e-05,1000.0,1.0,1000.0,0,0,4760.251838658675,2548.042133747511,0.0003690241190449,3135.06200828834,2,1,-1548.042133747511,-0.0003590241190448,-3134.06200828834,0
1e-06,1.0,1000.0,1000.0,0,0,4995.100375970311,1311.8479147433416,0.0004042598321514,2625.613724484995,0,1,-1310.8479147433416,-0.0004032598321514,-1625.6137244849951,0
1e-05,1000.0,1.0,1000.0,0,0,5372.09592888127,987.7770202103628,0.0005178309496276,2477.985982162119,2,1,12.22297978963718,-0.0005078309496276,-2476.985982162119,0
0.0,1000.0,1.0,1000.0,0,1,2989.482819488453,1859.564417798744,0.0004703085757637,2324.572630506971,4,0,-859.564417798744,-0.0004703085757637,-2323.572630506971,0
1e-09,1000.0,1.0,1000.0,1,0,5439.779535190299,3619.508067683707,0.0005760963326953,2488.5037274309616,1,1,-2619.508067683707,-0.0005760953326953,-2487.5037274309616,0
1e-07,0.1,1.0,1000.0,0,0,4594.996398792686,1783.9984279380244,0.0007266924235617,1603.6702594583294,0,1,-1783.8984279380245,-0.0007265924235617,-1602.6702594583294,0
1e-06,1000.0,1.0,1000.0,1,0,5595.525183580282,2072.035410839242,0.0004833778798882,1202.4773834846014,1,1,-1072.035410839242,-0.0004823778798882,-1201.4773834846014,0
1e-05,1000.0,1.0,1000.0,0,0,4037.8041023587766,2463.781935579354,0.0002740727245535,3133.542036125676,2,1,-1463.781935579354,-0.0002640727245534,-3132.542036125676,0
1e-06,1.0,1000.0,1000.0,0,0,1233.388556271727,0.6594275275941118,1.758961850352227e-07,456.6516324641455,0,1,0.3405724724058881,8.241038149647772e-07,543.3483675358545,1
1e-07,0.1,1.0,1000.0,0,0,5384.98541848984,2211.0081639168625,0.0002846623067935,1858.578453355133,0,1,-2210.9081639168626,-0.0002845623067935,-1857.578453355133,0
1e-09,1000.0,1.0,1000.0,1,0,5795.871185427658,1454.795716756526,0.0002791734892439,1105.930036376943,1,1,-454.795716756526,-0.0002791724892439,-1104.930036376943,0
1e-06,1.0,1000.0,1000.0,0,0,3994.04383569056,2374.420942502298,0.0006112051579774,2412.1993520469373,0,1,-2373.420942502298,-0.0006102051579774,-1412.1993520469373,0
1e-05,1000.0,1.0,1000.0,0,0,7198.95877166764,2270.180911877773,0.0004920087324115,1292.3088852701276,2,1,-1270.1809118777728,-0.0004820087324114,-1291.3088852701276,0
1e-06,1000.0,1.0,1000.0,1,0,7187.530307346707,2210.515431531969,0.0005124576530144,2276.5176091996063,1,1,-1210.5154315319692,-0.0005114576530143,-2275.5176091996063,0
0.0,1000.0,1.0,1000.0,0,1,2363.553348942956,2116.474281986016,0.0006202737520474,1784.3077911315606,4,0,-1116.4742819860162,-0.0006202737520474,-1783.3077911315606,0
1e-05,1000.0,1.0,1000.0,0,0,1404.696638483885,713.3231344747866,7.293262932102577e-06,0.1210241560099519,2,1,286.67686552521343,2.7067370678974235e-06,0.878975843990048,1
0.0,1000.0,1.0,1000.0,0,1,5194.159839528921,2158.410087182749,0.0004675367352118,3126.586496143814,4,0,-1158.410087182749,-0.0004675367352118,-3125.586496143814,0
1e-07,0.1,1.0,1000.0,0,0,5618.390449789653,2354.766702746985,0.0006237894356801,1244.6057298828312,0,1,-2354.6667027469853,-0.0006236894356801,-1243.6057298828312,0
0.0,1000.0,1.0,1000.0,0,1,8554.044564328702,2246.217516076716,0.0005586982873901,1655.7358411649595,4,0,-1246.217516076716,-0.0005586982873901,-1654.7358411649595,0
1e-05,1000.0,1.0,1000.0,0,1,1033.7409948269476,746.4571900987361,1.5921027044457835e-06,0.5649829774015398,3,1,253.54280990126392,8.407897295554217e-06,0.4350170225984602,1
1e-07,0.1,1.0,1000.0,0,0,1408.9771025484686,0.0814485769311376,8.369341251901726e-08,0.5965812256264744,0,1,0.0185514230688623,1.6306587480982735e-08,0.4034187743735256,1
1e-06,1000.0,1.0,1000.0,1,0,3103.9641582354,1277.517061776625,0.0004433640895016,2275.787359232963,1,1,-277.51706177662504,-0.0004423640895016,-2274.787359232963,0
1e-06,1.0,1000.0,1000.0,0,0,2358.4419064343365,1478.2739308144269,0.0005328185221279,1855.825982124028,0,1,-1477.2739308144269,-0.0005318185221278,-855.8259821240281,0
1e-06,1000.0,1.0,1000.0,1,0,1033.6833366191292,607.1671611049569,3.2134891394915333e-07,0.4823597911261651,1,1,392.8328388950431,6.786510860508466e-07,0.5176402088738349,1
0.0,1000.0,1.0,1000.0,0,1,8429.13242242585,1865.409858759745,0.000467053902605,2018.4903661860087,4,0,-865.409858759745,-0.000467053902605,-2017.4903661860087,0
0.0,1000.0,1.0,1000.0,0,1,4647.587417528387,1857.5897985700376,0.0002172978983651,1593.0977036370662,4,0,-857.5897985700376,-0.0002172978983651,-1592.0977036370662,0
1e-07,0.1,1.0,1000.0,0,0,3712.742725646272,2384.186592312674,0.0004386945632309,2879.6343399138723,0,1,-2384.086592312674,-0.0004385945632309,-2878.6343399138723,0
1e-06,1.0,1000.0,1000.0,0,0,1392.6736021568563,0.8717252357494596,4.0076928406546697e-07,576.029281580571,0,1,0.1282747642505404,5.99230715934533e-07,423.970718419429,1
1e-09,1000.0,1.0,1000.0,1,0,1658.225514363211,2762.0159336617344,0.0004658872022808,1887.9422072344544,1,1,-1762.0159336617344,-0.0004658862022807,-1886.9422072344544,0
1e-05,1000.0,1.0,1000.0,0,0,5132.637180553075,2185.5364874631814,0.0005934160086401,1943.1120375040064,2,1,-1185.5364874631814,-0.00058341600864,-1942.1120375040064,0
1e-06,1000.0,1.0,1000.0,1,0,6374.32624401,1446.24627599515,0.0005714760360072,2149.484832470873,1,1,-446.24627599515,-0.0005704760360071,-2148.484832470873,0
1e-06,1000.0,1.0,1000.0,1,0,1292.2372843321966,606.6201307280936,6.461383761016639e-07,0.1819294252288641,1,1,393.3798692719064,3.538616238983361e-07,0.8180705747711359,1
1e-07,0.1,1.0,1000.0,0,0,7281.72147014535,1632.885364469629,0.0005674186140495,2594.842629557974,0,1,-1632.785364469629,-0.0005673186140495,-2593.842629557974,0
0.0,1000.0,1.0,1000.0,0,1,6099.86096858488,2289.6296321407303,0.0003133654247557,2413.993031827709,4,0,-1289.6296321407303,-0.0003133654247557,-2412.993031827709,0
0.0,1000.0,1.0,1000.0,0,1,1383.75909731325,534.1538534201949,0.0,0.7702334648891849,4,0,465.8461465798051,0.0,0.2297665351108151,1
0.0,1000.0,1.0,1000.0,0,1,2706.87501827124,1292.384199308086,0.0002238735744896,1984.354258843235,4,0,-292.38419930808595,-0.0002238735744896,-1983.354258843235,0
1e-07,0.1,1.0,1000.0,0,0,4699.363296654966,1649.4172038275008,0.0004114419991572,1906.1410150613644,0,1,-1649.3172038275009,-0.0004113419991572,-1905.1410150613644,0
1e-06,1000.0,1.0,1000.0,1,0,6537.223926452296,2342.081463901326,0.0003707803806205,2373.5720246270607,1,1,-1342.081463901326,-0.0003697803806204,-2372.5720246270607,0
1e-06,1.0,1000.0,1000.0,0,0,2504.318488053352,1898.136678768098,0.0004318565917099,1870.8833818706908,0,1,-1897.136678768098,-0.0004308565917098,-870.8833818706908,0
1e-05,1000.0,1.0,1000.0,0,0,6578.794968767925,3941.52077900804,0.0004547104802113,2958.5037251802623,2,1,-2941.52077900804,-0.0004447104802113,-2957.5037251802623,0
1e-07,0.1,1.0,1000.0,0,0,4700.785155702448,1703.2188998693591,0.0005415609374557,2429.9769424597634,0,1,-1703.1188998693592,-0.0005414609374557,-2428.9769424597634,0
1e-06,1.0,1000.0,1000.0,0,0,6566.391473405063,1327.926977462496,0.0001727379584543,2393.669696619552,0,1,-1326.926977462496,-0.0001717379584543,-1393.6696966195518,0
1e-06,1.0,1000.0,1000.0,0,0,5362.913857309394,2048.568084307283,0.0003566792418138,1348.355528743503,0,1,-2047.5680843072828,-0.0003556792418137,-348.3555287435031,0
1e-09,1000.0,1.0,1000.0,1,0,7351.642225325322,1785.184323645501,0.0006630688642478,1521.5953242577632,1,1,-785.1843236455011,-0.0006630678642478,-1520.5953242577632,0
1e-05,1000.0,1.0,1000.0,0,1,1428.5459016709383,561.8556291141289,5.586283680857838e-06,0.2642430542993658,3,1,438.1443708858711,4.413716319142163e-06,0.7357569457006342,1
1e-05,1000.0,1.0,1000.0,0,0,5548.895639833207,2556.959155855818,0.0005092857455552,2005.614437861221,2,1,-1556.9591558558182,-0.0004992857455552,-2004.614437861221,0
1e-05,1000.0,1.0,1000.0,0,0,2481.476463595785,2660.855890370097,0.0005128762016305,2794.092172794398,2,1,-1660.8558903700969,-0.0005028762016304,-2793.092172794398,0
0.0,1000.0,1.0,1000.0,0,1,1071.0600770086708,883.4788701453975,0.0,0.5400707577141234,4,0,116.52112985460246,0.0,0.4599292422858766,1
1e-05,1000.0,1.0,1000.0,0,1,5546.811893118225,2213.6185732237386,0.0004377655381582,919.3229665930864,3,1,-1213.6185732237386,-0.0004277655381581,-918.3229665930864,0
1e-09,1000.0,1.0,1000.0,1,0,1336.8134993975568,731.4420827209938,2.7554876471505554e-10,0.5708009173949113,1,1,268.55791727900623,7.244512352849444e-10,0.4291990826050886,1
1e-05,1000.0,1.0,1000.0,0,0,3694.301924745334,2115.0740807260204,0.0002925827082756,1692.7028703788808,2,1,-1115.0740807260204,-0.0002825827082756,-1691.7028703788808,0
0.0,1000.0,1.0,1000.0,0,1,4458.277552673389,1918.377505493052,0.0005241138078872,1957.7298439418096,4,0,-918.377505493052,-0.0005241138078872,-1956.7298439418096,0
1e-05,1000.0,1.0,1000.0,0,1,1376.2419035807593,756.8810304102133,4.509947696958342e-06,0.3162233097101412,3,1,243.11896958978676,5.490052303041658e-06,0.6837766902898588,1
0.0,1000.0,1.0,1000.0,0,1,5474.097266041357,3027.035165806344,0.000507894076869,2780.795536684784,4,0,-2027.035165806344,-0.000507894076869,-2779.795536684784,0
0.0,1000.0,1.0,1000.0,0,1,1357.4865372547724,791.305804067174,0.0,0.1264935660334493,4,0,208.694195932826,0.0,0.8735064339665507,1
0.0,1000.0,1.0,1000.0,0,1,1434.885143569045,559.4204897742012,0.0,0.4001626527157186,4,0,440.5795102257988,0.0,0.5998373472842814,1
0.0,1000.0,1.0,1000.0,0,1,4022.436448186785,1715.6636913116604,0.000583429728421,2928.836156785933,4,0,-715.6636913116604,-0.000583429728421,-2927.836156785933,0
1e-05,1000.0,1.0,1000.0,0,0,5966.029520002118,2389.8484854289263,0.0005324324376326,2028.3197218964488,2,1,-1389.8484854289263,-0.0005224324376326,-2027.3197218964488,0
1e-06,1000.0,1.0,1000.0,1,0,6469.218244288368,1841.170621158124,0.0005824128585357,2738.0603849693034,1,1,-841.170621158124,-0.0005814128585357,-2737.0603849693034,0
0.0,1000.0,1.0,1000.0,0,1,3907.331180720727,1814.978295472233,0.0004388598966594,2110.354424031148,4,0,-814.978295472233,-0.0004388598966594,-2109.354424031148,0
