Packet Loss Budget;Latency Budget (μs);Jitter Budget (μs);Data Rate Budget (Gbps);Required Mobility;Required Connectivity;Slice Available Transfer Rate (Gbps);Slice Latency (μs);Slice Packet Loss;Slice Jitter (μs);Slice Type;Slice Handover;Latency_Gap;Packet_Loss_Gap;Jitter_Gap;Rate_Gap;SLA_Respected
1e-06;1000.0;1.0;1000.0;1;0;1362.7357541990132;753.4827688271195;7.994100029779011e-07;0.8175276962116668;1;1;246.51723117288054;2.0058999702209884e-07;0.18247230378833323;362.7357541990132;1
0.0;1000.0;1.0;1000.0;0;1;1113.368035100472;542.9995904215133;0.0;0.27390083360066636;4;0;457.0004095784867;0.0;0.7260991663993337;113.36803510047207;1
1e-05;1000.0;1.0;1000.0;0;0;7228.066660586552;3117.270316256594;0.0003135114080556;1348.5675247808715;2;1;-2117.270316256594;-0.00030351140805559996;-1347.5675247808715;6228.066660586552;0
1e-09;1000.0;1.0;1000.0;1;0;4046.317362549369;2526.4991703342807;0.0007333597292273;3345.3053449464987;1;1;-1526.4991703342807;-0.0007333587292273;-3344.3053449464987;3046.317362549369;0
1e-07;0.1;1.0;1000.0;0;0;4414.239818309665;2610.7259954194083;0.0005791835673891;2243.519558966488;0;1;-2610.6259954194084;-0.0005790835673891001;-2242.519558966488;3414.2398183096648;0
1e-09;1000.0;1.0;1000.0;1;0;4290.696334164217;2626.4579466587666;0.0004264591911819;1057.548664027208;1;1;-1626.4579466587666;-0.00042645819118189996;-1056.548664027208;3290.6963341642168;0
1e-06;1.0;1000.0;1000.0;0;0;5996.154884915276;1693.86655399667;0.0007505474091529;2013.0072576950292;0;1;-1692.86655399667;-0.0007495474091529;-1013.0072576950292;4996.154884915276;0
1e-05;1000.0;1.0;1000.0;0;0;8073.7252328765935;1826.6063493985444;0.0003000630586683;2685.9922490824624;2;1;-826.6063493985444;-0.0002900630586683;-2684.9922490824624;7073.7252328765935;0
1e-05;1000.0;1.0;1000.0;0;0;5025.219841043205;872.0652678956897;0.0006112631549377;2283.2126934715066;2;1;127.93473210431034;-0.0006012631549376999;-2282.2126934715066;4025.2198410432047;0
1e-07;0.1;1.0;1000.0;0;0;4982.328228776255;2996.345682858233;0.0004690747938901;1083.142005264311;0;1;-2996.245682858233;-0.0004689747938901;-1082.142005264311;3982.328228776255;0
1e-05;1000.0;1.0;1000.0;0;1;4045.147901365644;1141.2126189171352;0.0006862434366101;2432.40800513596;3;1;-141.21261891713516;-0.0006762434366100999;-2431.40800513596;3045.147901365644;0
1e-09;1000.0;1.0;1000.0;1;0;2288.5271019399534;1990.11386353212;0.0005558200886986;2020.1680526260368;1;1;-990.1138635321199;-0.0005558190886985999;-2019.1680526260368;1288.5271019399534;0
1e-05;1000.0;1.0;1000.0;0;0;4211.373834835827;2816.694058083018;0.000682846877763;2142.780547357739;2;1;-1816.6940580830178;-0.0006728468777629999;-2141.780547357739;3211.3738348358274;0
1e-06;1000.0;1.0;1000.0;1;0;2902.372128880872;3022.8302795740065;0.0005080321669505;3234.194891968774;1;1;-2022.8302795740065;-0.0005070321669505;-3233.194891968774;1902.372128880872;0
1e-05;1000.0;1.0;1000.0;0;1;1855.2879454628207;1832.7721758697685;0.0004275193664912;1986.5974006711588;3;1;-832.7721758697685;-0.00041751936649119995;-1985.5974006711588;855.2879454628207;0
1e-05;1000.0;1.0;1000.0;0;0;4872.185644465562;862.6106267315733;0.0004865194428865;1533.2121090117694;2;1;137.38937326842665;-0.0004765194428865;-1532.2121090117694;3872.1856444655623;0
1e-07;0.1;1.0;1000.0;0;0;4096.265085243819;2154.048948284903;0.0005304946349506;846.8115103110515;0;1;-2153.948948284903;-0.0005303946349506;-845.8115103110515;3096.265085243819;0
1e-06;1000.0;1.0;1000.0;1;0;7294.557960133716;2222.090672356336;0.0005587225495572;1537.537025060479;1;1;-1222.0906723563362;-0.0005577225495572;-1536.537025060479;6294.557960133716;0
0.0;1000.0;1.0;1000.0;0;1;3574.6388973574;2282.634257963222;0.0006137305196461;1498.261778293151;4;0;-1282.634257963222;-0.0006137305196461;-1497.261778293151;2574.6388973574;0
1e-05;1000.0;1.0;1000.0;0;0;1268.6365102665156;612.2880761800981;6.603306418426834e-06;0.17842620703593193;2;1;387.7119238199019;3.3966935815731672e-06;0.8215737929640681;268.63651026651564;1
1e-05;1000.0;1.0;1000.0;0;1;1187.7485071496856;566.984118558073;7.1703522688416315e-06;0.1386590351396591;3;1;433.01588144192704;2.8296477311583693e-06;0.861340964860341;187.74850714968557;1
1e-05;1000.0;1.0;1000.0;0;0;1464.0448849418347;532.0095787555996;4.9018852253501225e-06;0.7954643547327377;2;1;467.9904212444004;5.098114774649878e-06;0.2045356452672623;464.04488494183465;1
1e-05;1000.0;1.0;1000.0;0;0;1038.3824918355203;896.7395453168432;7.795099278526322e-06;0.11725966089493199;2;1;103.26045468315681;2.204900721473679e-06;0.882740339105068;38.38249183552034;1
1e-07;0.1;1.0;1000.0;0;0;1051.3686487028585;0.08900765492197014;6.154063996482117e-08;0.536653851934103;0;1;0.010992345078029861;3.845936003517882e-08;0.463346148065897;51.368648702858536;1
1e-09;1000.0;1.0;1000.0;1;0;5935.317672383787;2175.500372100389;0.0003865355759752;2166.372156762528;1;1;-1175.500372100389;-0.0003865345759752;-2165.372156762528;4935.317672383787;0
0.0;1000.0;1.0;1000.0;0;1;6899.117836266393;1970.6923223243325;0.0003427587034337;2418.997013776729;4;0;-970.6923223243325;-0.0003427587034337;-2417.997013776729;5899.117836266393;0
1e-07;0.1;1.0;1000.0;0;0;8990.362211377878;2749.2045938601377;0.0007392597279901;3177.985482738098;0;1;-2749.104593860138;-0.0007391597279901;-3176.985482738098;7990.362211377878;0
1e-06;1.0;1000.0;1000.0;0;0;4795.148182354269;2171.014839245347;0.0003498714492691;2232.126202592397;0;1;-2170.014839245347;-0.00034887144926909995;-1232.126202592397;3795.148182354269;0
1e-07;0.1;1.0;1000.0;0;0;5285.154071442698;2020.6686767934723;0.0004957859044377;2307.293410724696;0;1;-2020.5686767934724;-0.0004956859044377;-2306.293410724696;4285.154071442698;0
1e-06;1000.0;1.0;1000.0;1;0;4397.533487673681;2051.7779690169823;0.0003666312683023;2112.16991974812;1;1;-1051.7779690169823;-0.00036563126830229997;-2111.16991974812;3397.5334876736806;0
0.0;1000.0;1.0;1000.0;0;1;1272.8195952847411;834.8886672092173;0.0;0.7294347125628016;4;0;165.11133279078274;0.0;0.27056528743719843;272.8195952847411;1
1e-05;1000.0;1.0;1000.0;0;0;9341.153846040916;1273.2877025185835;0.0004952823579957;2521.327947977171;2;1;-273.2877025185835;-0.0004852823579957;-2520.327947977171;8341.153846040916;0
1e-06;1.0;1000.0;1000.0;0;0;1139.1323036861834;0.8402660727574;8.265503344002381e-07;483.8773375632609;0;1;0.15973392724260005;1.7344966559976186e-07;516.1226624367391;139.13230368618338;1
0.0;1000.0;1.0;1000.0;0;1;2317.2996055760145;1508.389770959632;0.000355320513526;1902.507401154021;4;0;-508.38977095963196;-0.000355320513526;-1901.507401154021;1317.2996055760145;0
1e-07;0.1;1.0;1000.0;0;0;1147.137305820109;0.058235259695933156;8.363835073996269e-08;0.46775838051018526;0;1;0.04176474030406685;1.636164926003731e-08;0.5322416194898147;147.13730582010908;1
1e-05;1000.0;1.0;1000.0;0;0;1488.7981023011384;653.4359610823878;3.999030754910981e-06;0.22991991944823706;2;1;346.56403891761215;6.00096924508902e-06;0.7700800805517629;488.79810230113844;1
1e-09;1000.0;1.0;1000.0;1;0;1370.884697273498;928.9878167141312;5.536293529126951e-10;0.825857399132743;1;1;71.01218328586879;4.4637064708730493e-10;0.17414260086725697;370.884697273498;1
1e-05;1000.0;1.0;1000.0;0;0;1215.9387103759695;577.1378395680126;1.8318935799297932e-06;0.8746613431221695;2;1;422.8621604319874;8.168106420070207e-06;0.12533865687783052;215.93871037596955;1
1e-07;0.1;1.0;1000.0;0;0;3941.259852614854;2563.165691633021;0.0007122524805471;1521.205595102351;0;1;-2563.0656916330213;-0.0007121524805471;-1520.205595102351;2941.259852614854;0
1e-07;0.1;1.0;1000.0;0;0;1231.3245090473429;0.08178585552996828;5.919950147584075e-08;0.46458014122519686;0;1;0.018214144470031723;4.080049852415924e-08;0.5354198587748031;231.32450904734287;1
1e-05;1000.0;1.0;1000.0;0;1;5428.30749722666;2662.780066681021;0.0003674212676907;1403.429366342364;3;1;-1662.7800666810208;-0.0003574212676907;-1402.429366342364;4428.30749722666;0
1e-05;1000.0;1.0;1000.0;0;1;1851.76249889628;2646.3364940142387;0.0004078485638004;2420.165112507832;3;1;-1646.3364940142387;-0.0003978485638004;-2419.165112507832;851.76249889628;0
1e-05;1000.0;1.0;1000.0;0;0;1350.7534751652472;948.5790509658672;3.5349270102175513e-06;0.5272838037670122;2;1;51.42094903413283;6.4650729897824495e-06;0.4727161962329878;350.7534751652472;1
1e-05;1000.0;1.0;1000.0;0;1;2494.795346221147;739.2401738730965;0.0006387177431712;2367.20002510417;3;1;260.7598261269035;-0.0006287177431712;-2366.20002510417;1494.7953462211472;0
1e-05;1000.0;1.0;1000.0;0;0;2694.0179447494384;1479.848908261254;0.0004855149401332;1788.4672843818844;2;1;-479.8489082612541;-0.0004755149401332;-1787.4672843818844;1694.0179447494384;0
1e-06;1.0;1000.0;1000.0;0;0;5027.175454634335;1695.4733218325428;0.0004489628653064;2683.435443838724;0;1;-1694.4733218325428;-0.0004479628653064;-1683.435443838724;4027.1754546343354;0
0.0;1000.0;1.0;1000.0;0;1;1269.7877512791802;815.5316255761775;0.0;0.17728759450315598;4;0;184.46837442382252;0.0;0.822712405496844;269.78775127918016;1
0.0;1000.0;1.0;1000.0;0;1;6688.971521840239;1935.6766996630915;0.0004057766300753;2201.4585413510376;4;0;-935.6766996630915;-0.0004057766300753;-2200.4585413510376;5688.971521840239;0
0.0;1000.0;1.0;1000.0;0;1;1416.0472322396463;615.0876786212675;0.0;0.3447777663542292;4;0;384.9123213787325;0.0;0.6552222336457708;416.0472322396463;1
0.0;1000.0;1.0;1000.0;0;1;4030.168076654884;2109.0229434795965;0.0003838703266691;1414.029372055596;4;0;-1109.0229434795965;-0.0003838703266691;-1413.029372055596;3030.168076654884;0
0.0;1000.0;1.0;1000.0;0;1;5383.675475988239;2357.221088802592;0.000504462659244;1784.1262149755107;4;0;-1357.221088802592;-0.000504462659244;-1783.1262149755107;4383.675475988239;0
1e-05;1000.0;1.0;1000.0;0;1;1041.9072020710796;727.9661932026803;8.40313643040293e-06;0.7551983846452703;3;1;272.0338067973197;1.5968635695970703e-06;0.24480161535472966;41.90720207107961;1
1e-05;1000.0;1.0;1000.0;0;0;1394.4843105908278;579.7146284405679;1.8438412539498181e-06;0.2933863530945332;2;1;420.28537155943206;8.156158746050182e-06;0.7066136469054668;394.4843105908278;1
0.0;1000.0;1.0;1000.0;0;1;1195.7312511645425;774.561625135483;0.0;0.2181791541338739;4;0;225.43837486451696;0.0;0.7818208458661261;195.73125116454253;1
1e-06;1000.0;1.0;1000.0;1;0;3425.728684578487;1480.9658119031117;0.0006827429721613;2019.667338525168;1;1;-480.96581190311167;-0.0006817429721613;-2018.667338525168;2425.728684578487;0
1e-06;1.0;1000.0;1000.0;0;0;1209.1482934789626;0.8060666070635724;3.3715690057611567e-07;593.5962721113985;0;1;0.19393339293642764;6.628430994238843e-07;406.40372788860145;209.14829347896261;1
1e-09;1000.0;1.0;1000.0;1;0;1334.5381900666227;617.0122614657834;8.507146384977551e-10;0.40863469677999165;1;1;382.98773853421665;1.49285361502245e-10;0.5913653032200084;334.53819006662275;1
1e-05;1000.0;1.0;1000.0;0;1;1446.6630060776354;764.709242259504;1.8699945405844851e-06;0.16725332908234103;3;1;235.29075774049602;8.130005459415516e-06;0.832746670917659;446.6630060776354;1
0.0;1000.0;1.0;1000.0;0;1;8264.158630951788;1304.8926029052684;0.0004861241478464;2557.315889051808;4;0;-304.8926029052684;-0.0004861241478464;-2556.315889051808;7264.158630951788;0
1e-06;1000.0;1.0;1000.0;1;0;3872.767430748124;961.6472107908544;0.00038969113635;2231.411923182033;1;1;38.35278920914561;-0.00038869113634999996;-2230.411923182033;2872.767430748124;0
1e-09;1000.0;1.0;1000.0;1;0;6269.328380569231;2103.5695254003786;0.0005926874248727;806.5378528060105;1;1;-1103.5695254003786;-0.0005926864248727;-805.5378528060105;5269.328380569231;0
1e-06;1.0;1000.0;1000.0;0;0;1051.261415771933;0.8553923784883841;8.573510497835922e-07;364.4799687064998;0;1;0.14460762151161588;1.4264895021640773e-07;635.5200312935002;51.26141577193289;1
1e-06;1.0;1000.0;1000.0;0;0;1407.378614491717;0.6162893514950718;1.0873385319795101e-07;131.29159935716643;0;1;0.3837106485049282;8.91266146802049e-07;868.7084006428336;407.3786144917169;1
1e-05;1000.0;1.0;1000.0;0;1;4274.735878918516;1667.289404134701;0.0006446562545303;2188.521826683517;3;1;-667.289404134701;-0.0006346562545303;-2187.521826683517;3274.7358789185164;0
0.0;1000.0;1.0;1000.0;0;1;6000.569769151466;2268.753469854051;0.0004955851380336;1146.0334977596383;4;0;-1268.7534698540512;-0.0004955851380336;-1145.0334977596383;5000.569769151466;0
1e-05;1000.0;1.0;1000.0;0;0;1357.0453562055568;754.6673887857932;8.733835019730482e-06;0.5471417127694341;2;1;245.33261121420685;1.2661649802695185e-06;0.45285828723056587;357.0453562055568;1
1e-06;1.0;1000.0;1000.0;0;0;1430.1430642228454;0.6126277927454871;2.232064468937293e-07;740.2721068192895;0;1;0.38737220725451293;7.767935531062707e-07;259.72789318071045;430.1430642228454;1
1e-05;1000.0;1.0;1000.0;0;0;1369.492433308241;766.1143499805338;6.497857610653476e-06;0.8271000542480612;2;1;233.8856500194662;3.502142389346525e-06;0.1728999457519388;369.49243330824106;1
1e-05;1000.0;1.0;1000.0;0;0;1383.7132550753402;540.1744734913264;4.303794050825078e-06;0.5515610918660012;2;1;459.82552650867365;5.6962059491749225e-06;0.4484389081339988;383.71325507534016;1
1e-05;1000.0;1.0;1000.0;0;1;2265.472298677401;2514.2157348090045;0.0004343638587461;1833.921152197951;3;1;-1514.2157348090045;-0.0004243638587461;-1832.921152197951;1265.4722986774009;0
1e-09;1000.0;1.0;1000.0;1;0;5141.108442359643;1471.1865439266426;0.0007222315568343;2062.083308735533;1;1;-471.18654392664257;-0.0007222305568342999;-2061.083308735533;4141.108442359643;0
1e-07;0.1;1.0;1000.0;0;0;4552.960742860347;2223.238624408438;0.0004964692051756;2369.096909403787;0;1;-2223.1386244084383;-0.0004963692051756;-2368.096909403787;3552.9607428603467;0
0.0;1000.0;1.0;1000.0;0;1;8243.914821746283;1132.254085458687;0.0001037743207633;2873.2496325658763;4;0;-132.2540854586871;-0.0001037743207633;-2872.2496325658763;7243.9148217462825;0
0.0;1000.0;1.0;1000.0;0;1;6056.037158667034;1228.197531919261;0.0003661558786938;1580.368862304354;4;0;-228.1975319192611;-0.0003661558786938;-1579.368862304354;5056.037158667034;0
1e-06;1.0;1000.0;1000.0;0;0;5336.314962143788;2994.503493914052;0.0004825794916056;888.2635843971489;0;1;-2993.503493914052;-0.00048157949160559997;111.73641560285114;4336.314962143788;0
1e-07;0.1;1.0;1000.0;0;0;1435.0350687202479;0.09115224950724994;8.435766951253692e-08;0.402208494972802;0;1;0.008847750492750064;1.5642330487463075e-08;0.597791505027198;435.03506872024786;1
1e-09;1000.0;1.0;1000.0;1;0;1036.905968570323;833.4129066266751;2.4241809715430285e-10;0.8451823053067172;1;1;166.58709337332493;7.575819028456972e-10;0.15481769469328277;36.90596857032301;1
1e-07;0.1;1.0;1000.0;0;0;1473.1703021254864;0.05735421332732976;7.417530232207123e-08;0.7391638732051561;0;1;0.042645786672670244;2.582469767792877e-08;0.2608361267948439;473.1703021254864;1
1e-05;1000.0;1.0;1000.0;0;1;4442.574257684785;1636.3935111128687;0.0007968238737093;2573.146835676708;3;1;-636.3935111128687;-0.0007868238737093;-2572.146835676708;3442.574257684785;0
1e-06;1.0;1000.0;1000.0;0;0;5647.806102317317;2028.787924371264;0.0007340235129247;1536.8165424369186;0;1;-2027.787924371264;-0.0007330235129247;-536.8165424369186;4647.806102317317;0
1e-05;1000.0;1.0;1000.0;0;0;4275.985313284049;2178.754839749528;0.0002988058648207;2217.6676645694743;2;1;-1178.754839749528;-0.00028880586482069997;-2216.6676645694743;3275.985313284049;0
1e-06;1.0;1000.0;1000.0;0;0;4164.852679307025;3475.740933478681;0.0003596172003427;3013.9034729839163;0;1;-3474.740933478681;-0.0003586172003427;-2013.9034729839163;3164.852679307025;0
0.0;1000.0;1.0;1000.0;0;1;1079.1768897955426;829.1785961355214;0.0;0.33325821476680473;4;0;170.8214038644786;0.0;0.6667417852331953;79.17688979554259;1
1e-09;1000.0;1.0;1000.0;1;0;1180.1950430913198;653.6855379988771;7.448304974021433e-10;0.21113688412011689;1;1;346.31446200112293;2.551695025978568e-10;0.7888631158798831;180.1950430913198;1
1e-07;0.1;1.0;1000.0;0;0;1154.0955648316308;0.05629862856896815;5.288877189873958e-08;0.29410136830464106;0;1;0.04370137143103186;4.711122810126042e-08;0.7058986316953589;154.09556483163078;1
1e-09;1000.0;1.0;1000.0;1;0;5714.63407236253;2315.1970877138024;0.0003801733170793;1776.2192146713369;1;1;-1315.1970877138024;-0.0003801723170793;-1775.2192146713369;4714.63407236253;0
1e-05;1000.0;1.0;1000.0;0;1;3840.588968450146;1274.623636596972;0.0006221755892102;1003.3164089858202;3;1;-274.6236365969719;-0.0006121755892102;-1002.3164089858202;2840.588968450146;0
1e-06;1.0;1000.0;1000.0;0;0;5618.397790073818;1988.1308761200503;0.0005186904960009;2978.7165924023598;0;1;-1987.1308761200503;-0.0005176904960009;-1978.7165924023598;4618.397790073818;0
0.0;1000.0;1.0;1000.0;0;1;1081.9054518898863;830.2772955777715;0.0;0.8916378362749198;4;0;169.7227044222285;0.0;0.10836216372508023;81.90545188988631;1
1e-06;1.0;1000.0;1000.0;0;0;4635.430186474792;2323.8657125166515;0.0004068137908603;1931.389861901852;0;1;-2322.8657125166515;-0.0004058137908603;-931.3898619018521;3635.430186474792;0
1e-05;1000.0;1.0;1000.0;0;0;1283.3377697695169;912.7092431995828;1.9707591922913086e-06;0.7740615863554255;2;1;87.29075680041717;8.029240807708693e-06;0.22593841364457445;283.33776976951685;1
1e-06;1.0;1000.0;1000.0;0;0;4569.3560730700665;1067.9459686059756;0.0009267877725699;1415.224921865862;0;1;-1066.9459686059756;-0.0009257877725698999;-415.2249218658619;3569.3560730700665;0
1e-06;1000.0;1.0;1000.0;1;0;2397.686224049652;1969.6854619362384;0.0005060360796082;1978.2936984181904;1;1;-969.6854619362384;-0.0005050360796082;-1977.2936984181904;1397.686224049652;0
1e-05;1000.0;1.0;1000.0;0;1;2596.352781713208;2512.1574082183183;0.0003794750756372;2326.6546728114085;3;1;-1512.1574082183183;-0.0003694750756372;-2325.6546728114085;1596.352781713208;0
1e-05;1000.0;1.0;1000.0;0;0;5368.621297534338;2963.468078094947;0.0008005158068936;1466.392748475066;2;1;-1963.468078094947;-0.0007905158068936;-1465.392748475066;4368.621297534338;0
1e-05;1000.0;1.0;1000.0;0;1;1242.215322682589;808.7871154923776;2.249211021999854e-06;0.4791582307831356;3;1;191.21288450762245;7.750788978000147e-06;0.5208417692168644;242.21532268258898;1
1e-07;0.1;1.0;1000.0;0;0;5565.97142852196;936.1731903155328;0.0003657767989179;2200.851838019164;0;1;-936.0731903155328;-0.0003656767989179;-2199.851838019164;4565.97142852196;0
1e-05;1000.0;1.0;1000.0;0;0;6006.6363916948485;1109.1439681553802;0.0005032224080286;2424.9535157673367;2;1;-109.14396815538021;-0.0004932224080285999;-2423.9535157673367;5006.6363916948485;0
1e-07;0.1;1.0;1000.0;0;0;1024.3759869670066;0.08049426331929291;4.4691181665822994e-08;0.2455234214967299;0;1;0.019505736680707098;5.5308818334177e-08;0.7544765785032701;24.37598696700661;1
1e-07;0.1;1.0;1000.0;0;0;6231.113444536929;3003.736058185465;0.0005914359165658;1355.1289357617543;0;1;-3003.636058185465;-0.0005913359165658;-1354.1289357617543;5231.113444536929;0
1e-05;1000.0;1.0;1000.0;0;0;5560.544122468314;2329.9921572502926;0.0002904289382683;917.1383122735944;2;1;-1329.9921572502926;-0.00028042893826829996;-916.1383122735944;4560.544122468314;0
1e-05;1000.0;1.0;1000.0;0;0;3934.845300952952;3759.5475608541046;0.0003014014108807;2568.859248876337;2;1;-2759.5475608541046;-0.00029140141088069996;-2567.859248876337;2934.845300952952;0
0.0;1000.0;1.0;1000.0;0;1;5857.837110037464;2856.281747536206;0.0004571385840502;2830.885415919844;4;0;-1856.2817475362058;-0.0004571385840502;-2829.885415919844;4857.837110037464;0
0.0;1000.0;1.0;1000.0;0;1;1353.0422147752672;790.7924949282135;0.0;0.4870921556948432;4;0;209.2075050717865;0.0;0.5129078443051568;353.0422147752672;1
0.0;1000.0;1.0;1000.0;0;1;7787.711396998046;1696.3471813133056;0.0006695351908818;4000.0;4;0;-696.3471813133056;-0.0006695351908818;-3999.0;6787.711396998046;0
1e-05;1000.0;1.0;1000.0;0;0;1323.551708284629;756.6442271693642;2.9874913531108195e-06;0.6868883512364261;2;1;243.35577283063583;7.012508646889182e-06;0.3131116487635739;323.55170828462906;1
1e-09;1000.0;1.0;1000.0;1;0;1250.1268977831098;574.8266486245188;3.3562936616694554e-10;0.6971558897692529;1;1;425.17335137548116;6.643706338330545e-10;0.3028441102307471;250.12689778310983;1
1e-06;1.0;1000.0;1000.0;0;0;1231.7788877357057;0.8645070693052721;4.4234431539691065e-07;103.68332313276048;0;1;0.1354929306947279;5.576556846030893e-07;896.3166768672395;231.77888773570567;1
1e-06;1.0;1000.0;1000.0;0;0;7598.758903271351;1807.3301094643416;0.0005219202248289;2429.8987542487457;0;1;-1806.3301094643416;-0.0005209202248289;-1429.8987542487457;6598.758903271351;0
1e-07;0.1;1.0;1000.0;0;0;1058.9355175871078;0.052197019727792573;4.3001464497575745e-08;0.7280767142701476;0;1;0.04780298027220743;5.699853550242425e-08;0.27192328572985236;58.935517587107825;1
0.0;1000.0;1.0;1000.0;0;1;4710.282746679882;1970.431920325044;0.0004878492088126;1887.8901867195689;4;0;-970.4319203250441;-0.0004878492088126;-1886.8901867195689;3710.2827466798817;0
1e-07;0.1;1.0;1000.0;0;0;1685.728582244783;2788.807571428254;0.0006966158272122;2882.6235042383064;0;1;-2788.707571428254;-0.0006965158272122001;-2881.6235042383064;685.728582244783;0
1e-06;1000.0;1.0;1000.0;1;0;1168.85908630804;921.7541655764499;4.746429378435295e-07;0.3322377699657263;1;1;78.24583442355015;5.253570621564705e-07;0.6677622300342737;168.8590863080401;1
1e-06;1000.0;1.0;1000.0;1;0;3625.590710063449;1763.791294554146;0.0004130977684898;2149.539565891909;1;1;-763.7912945541459;-0.0004120977684898;-2148.539565891909;2625.590710063449;0
1e-09;1000.0;1.0;1000.0;1;0;1160.2868767457712;748.9691117378493;4.0023946948523193e-10;0.5497859076914561;1;1;251.0308882621507;5.997605305147681e-10;0.4502140923085439;160.28687674577122;1
1e-05;1000.0;1.0;1000.0;0;0;6031.260808201625;1174.094975882614;0.0005652195971115;2319.919365144208;2;1;-174.0949758826141;-0.0005552195971115;-2318.919365144208;5031.260808201625;0
1e-05;1000.0;1.0;1000.0;0;0;6285.793498333008;2784.490663421355;0.0006523986135194;2366.3134155095822;2;1;-1784.4906634213548;-0.0006423986135194;-2365.3134155095822;5285.793498333008;0
0.0;1000.0;1.0;1000.0;0;1;7500.309469534635;2501.558571976824;0.0002887722807668;1426.80666589835;4;0;-1501.5585719768242;-0.0002887722807668;-1425.80666589835;6500.309469534635;0
0.0;1000.0;1.0;1000.0;0;1;6552.671163477417;2395.102018161752;0.0004364781936948;132.5087497817022;4;0;-1395.1020181617519;-0.0004364781936948;-131.5087497817022;5552.671163477417;0
1e-06;1000.0;1.0;1000.0;1;0;2833.2702199508294;3036.1024031767915;0.0006609469222522;1691.1908016038624;1;1;-2036.1024031767915;-0.0006599469222522;-1690.1908016038624;1833.2702199508294;0
1e-05;1000.0;1.0;1000.0;0;0;6717.007631304119;1347.190800886225;0.0003581077531901;2166.470335520198;2;1;-347.1908008862249;-0.0003481077531901;-2165.470335520198;5717.007631304119;0
1e-05;1000.0;1.0;1000.0;0;0;7889.085621338054;1685.3156085641092;0.0003565902719703;2330.5743338633106;2;1;-685.3156085641092;-0.0003465902719703;-2329.5743338633106;6889.085621338054;0
1e-05;1000.0;1.0;1000.0;0;0;1236.8774706765294;843.6016718344856;7.815828677610463e-06;0.2810223178152894;2;1;156.39832816551439;2.184171322389538e-06;0.7189776821847106;236.87747067652936;1
0.0;1000.0;1.0;1000.0;0;1;2979.263061727812;1107.5008957232294;0.0007192210784666;2193.7465841005687;4;0;-107.5008957232294;-0.0007192210784666;-2192.7465841005687;1979.2630617278119;0
1e-07;0.1;1.0;1000.0;0;0;4682.03751280292;1467.2254145216127;0.0006530977423389;2178.429105161996;0;1;-1467.1254145216128;-0.0006529977423389001;-2177.429105161996;3682.03751280292;0
1e-05;1000.0;1.0;1000.0;0;0;1107.1765848953626;541.1583809323334;4.074703470721064e-06;0.5759812032525466;2;1;458.84161906766656;5.925296529278937e-06;0.42401879674745335;107.17658489536257;1
1e-05;1000.0;1.0;1000.0;0;0;3070.121334568712;953.4272279223136;0.0003343939204476;1891.1990023298413;2;1;46.57277207768641;-0.0003243939204476;-1890.1990023298413;2070.121334568712;0
1e-05;1000.0;1.0;1000.0;0;0;2125.9291792987374;1402.0503881244467;0.0003900731736551;1200.489966324407;2;1;-402.0503881244467;-0.0003800731736551;-1199.489966324407;1125.9291792987374;0
1e-05;1000.0;1.0;1000.0;0;1;5523.707152003243;1956.119009698816;0.0004702635824334;694.0578052400527;3;1;-956.119009698816;-0.0004602635824334;-693.0578052400527;4523.707152003243;0
1e-06;1.0;1000.0;1000.0;0;0;1488.0235914832183;0.6022949714420303;4.4792238144501773e-07;130.13632193157216;0;1;0.39770502855796974;5.520776185549822e-07;869.8636780684278;488.0235914832183;1
1e-06;1000.0;1.0;1000.0;1;0;2281.6867968201414;1320.502248026583;0.0003705342297881;2132.952080091794;1;1;-320.50224802658295;-0.0003695342297881;-2131.952080091794;1281.6867968201414;0
1e-05;1000.0;1.0;1000.0;0;0;1278.91301373465;762.6463237915492;6.106229373030174e-06;0.5634727899592684;2;1;237.3536762084508;3.893770626969827e-06;0.4365272100407316;278.9130137346499;1
1e-06;1.0;1000.0;1000.0;0;0;5274.327044753618;2147.455292126958;0.0002283647051088;2253.035995583156;0;1;-2146.455292126958;-0.00022736470510880002;-1253.035995583156;4274.327044753618;0
1e-05;1000.0;1.0;1000.0;0;1;4132.766224484991;2291.314045252881;0.0005249345210757;2310.3643154182323;3;1;-1291.314045252881;-0.0005149345210756999;-2309.3643154182323;3132.7662244849907;0
1e-05;1000.0;1.0;1000.0;0;0;1120.8071841553794;803.2027671473277;8.156747436496262e-06;0.5302117437893555;2;1;196.79723285267232;1.8432525635037387e-06;0.46978825621064446;120.80718415537945;1
0.0;1000.0;1.0;1000.0;0;1;5291.41448621421;764.3306555164719;0.0005130835773551;2893.5997215813027;4;0;235.6693444835281;-0.0005130835773551;-2892.5997215813027;4291.41448621421;0
1e-06;1.0;1000.0;1000.0;0;0;5859.442762009392;1298.8921315195496;0.0003612971238482;2233.562838269457;0;1;-1297.8921315195496;-0.00036029712384819996;-1233.5628382694572;4859.442762009392;0
1e-05;1000.0;1.0;1000.0;0;0;5543.666799226948;2382.386771915788;0.0002865954185623;3429.665627702233;2;1;-1382.386771915788;-0.0002765954185623;-3428.665627702233;4543.666799226948;0
